JMAcode,pref,city,lat,lng,rank,shindo
280101,兵庫県,豊岡市,35.544575,134.820181,1,1
310101,鳥取県,鳥取市,35.501133,134.235091,1,1
310203,鳥取県,湯梨浜町,35.489959,133.864781,1,1
310205,鳥取県,北栄町,35.490030,133.758355,1,1
310301,鳥取県,米子市,35.428072,133.330945,1,1
310302,鳥取県,境港市,35.539592,133.231486,1,1
320102,島根県,出雲市,35.367035,132.754682,1,1
320201,島根県,浜田市,34.899303,132.079783,1,1
320202,島根県,益田市,34.674817,131.842862,2,2
320203,島根県,大田市,35.192106,132.499293,2,2
320209,島根県,吉賀町,34.442094,131.867897,1,1
330103,岡山県,真庭市,35.075602,133.752730,1,1
330204,岡山県,岡山南区,34.599777,133.919553,1,1
330205,岡山県,倉敷市,34.585013,133.772084,1,1
330206,岡山県,玉野市,34.491943,133.945987,2,2
330213,岡山県,赤磐市,34.755388,134.018840,1,1
340101,広島県,三次市,34.805574,132.851674,1,1
340103,広島県,安芸高田市,34.666307,132.704299,1,1
340201,広島県,三原市,34.397433,133.078658,1,1
340202,広島県,尾道市,34.408876,133.204889,1,1
340301,広島県,広島中区,34.386245,132.455018,1,1
340303,広島県,広島南区,34.379979,132.469033,2,2
340304,広島県,広島西区,34.393972,132.434421,1,1
340305,広島県,広島安佐南区,34.451844,132.471630,1,1
340308,広島県,広島佐伯区,34.364446,132.360840,1,1
340309,広島県,呉市,34.249254,132.565805,2,2
340310,広島県,竹原市,34.341794,132.907088,2,2
340311,広島県,大竹市,34.237977,132.222475,2,2
340312,広島県,東広島市,34.426380,132.743307,1,1
340313,広島県,廿日市市,34.348258,132.331622,1,1
340314,広島県,江田島市,34.223002,132.443855,2,2
340315,広島県,府中町,34.392486,132.504580,2,2
340316,広島県,海田町,34.372164,132.536089,1,1
340318,広島県,坂町,34.341240,132.513703,1,1
340319,広島県,大崎上島町,34.269633,132.915086,1,1
350101,山口県,萩市,34.408116,131.399085,2,2
350102,山口県,長門市,34.370956,131.182195,2,2
350103,山口県,美祢市,34.166635,131.205678,1,1
350104,山口県,阿武町,34.503335,131.471399,1,1
350201,山口県,岩国市,34.166562,132.218848,1,1
350203,山口県,柳井市,33.963833,132.101597,2,2
350204,山口県,周防大島町,33.927595,132.195234,2,2
350205,山口県,和木町,34.202406,132.220408,1,1
350206,山口県,上関町,33.830976,132.110743,1,1
350207,山口県,田布施町,33.954703,132.041373,1,1
350208,山口県,平生町,33.937988,132.073052,1,1
350301,山口県,山口市,34.178496,131.473727,2,2
350302,山口県,防府市,34.051752,131.562690,2,2
350303,山口県,下松市,34.015030,131.870342,1,1
350304,山口県,周南市,34.055119,131.806186,1,1
350401,山口県,下関市,33.957831,130.941459,3,3
350402,山口県,宇部市,33.951509,131.246786,3,3
350403,山口県,山陽小野田市,34.003064,131.181967,2,2
360101,徳島県,徳島市,34.070270,134.554844,1,1
360107,徳島県,三好市,34.026041,133.807263,1,1
370104,香川県,土庄町,34.486022,134.185807,1,1
370204,香川県,観音寺市,34.128466,133.662811,1,1
370209,香川県,多度津町,34.272488,133.753605,1,1
380101,愛媛県,今治市,34.066098,132.997860,2,2
380103,愛媛県,西条市,33.919511,133.181170,1,1
380105,愛媛県,上島町,34.257336,133.204507,1,1
380201,愛媛県,松山市,33.839157,132.765575,2,2
380202,愛媛県,伊予市,33.757429,132.703729,1,1
380301,愛媛県,宇和島市,33.223340,132.560557,2,2
380302,愛媛県,八幡浜市,33.462898,132.423336,3,3
380303,愛媛県,大洲市,33.506194,132.544509,2,2
380304,愛媛県,西予市,33.362620,132.510992,2,2
380306,愛媛県,伊方町,33.488574,132.354012,3,3
380307,愛媛県,松野町,33.227189,132.710799,1,1
380308,愛媛県,鬼北町,33.255857,132.684104,1,1
380309,愛媛県,愛南町,32.962164,132.583324,2,2
390102,高知県,安芸市,33.502546,133.907166,1,1
390104,高知県,奈半利町,33.424181,134.020952,1,1
390105,高知県,田野町,33.427708,134.008293,1,1
390109,高知県,芸西村,33.526901,133.808914,1,1
390201,高知県,高知市,33.559587,133.529279,2,2
390202,高知県,南国市,33.575671,133.641460,1,1
390205,高知県,香南市,33.564171,133.700488,1,1
390206,高知県,香美市,33.603719,133.686003,1,1
390215,高知県,日高村,33.534897,133.373353,1,1
390301,高知県,宿毛市,32.939009,132.726286,2,2
390302,高知県,土佐清水市,32.781634,132.954989,1,1
390303,高知県,四万十市,32.991384,132.933749,1,1
390304,高知県,中土佐町,33.337346,133.140361,1,1
390305,高知県,梼原町,33.392246,132.926987,1,1
390306,高知県,津野町,33.446580,133.199469,1,1
390308,高知県,大月町,32.841482,132.707026,1,1
390310,高知県,黒潮町,33.024930,133.010920,2,2
400101,福岡県,福岡東区,33.617746,130.417391,2,2
400102,福岡県,福岡博多区,33.591358,130.414878,3,3
400103,福岡県,福岡中央区,33.589216,130.392813,3,3
400104,福岡県,福岡南区,33.561569,130.426428,3,3
400105,福岡県,福岡西区,33.582939,130.323119,3,3
400106,福岡県,福岡城南区,33.575686,130.369976,2,2
400107,福岡県,福岡早良区,33.581941,130.348436,2,2
400108,福岡県,筑紫野市,33.496342,130.515657,2,2
400109,福岡県,春日市,33.532571,130.470281,2,2
400110,福岡県,大野城市,33.536307,130.478641,2,2
400111,福岡県,宗像市,33.805431,130.540718,3,3
400112,福岡県,太宰府市,33.512799,130.523906,2,2
400113,福岡県,古賀市,33.728787,130.469987,2,2
400114,福岡県,福津市,33.786866,130.469886,2,2
400115,福岡県,糸島市,33.557320,130.195555,3,3
400116,福岡県,那珂川市,33.499600,130.422174,2,2
400117,福岡県,宇美町,33.567779,130.511112,2,2
400118,福岡県,篠栗町,33.623948,130.526256,2,2
400119,福岡県,志免町,33.591473,130.479743,2,2
400120,福岡県,須恵町,33.587268,130.507254,2,2
400121,福岡県,新宮町,33.715295,130.446566,3,3
400122,福岡県,久山町,33.646809,130.499834,2,2
400123,福岡県,粕屋町,33.610743,130.480523,2,2
400201,福岡県,北九州門司区,33.941138,130.959663,2,2
400202,福岡県,北九州若松区,33.905476,130.811143,2,2
400203,福岡県,北九州戸畑区,33.893508,130.829814,2,2
400204,福岡県,北九州小倉北区,33.880882,130.873419,2,2
400205,福岡県,北九州小倉南区,33.846525,130.884811,2,2
400206,福岡県,北九州八幡東区,33.863444,130.811863,2,2
400207,福岡県,北九州八幡西区,33.866465,130.764923,2,2
400208,福岡県,行橋市,33.728773,130.982967,3,3
400209,福岡県,豊前市,33.611511,131.130051,2,2
400210,福岡県,中間市,33.816650,130.709077,3,3
400211,福岡県,芦屋町,33.893801,130.663896,2,2
400212,福岡県,水巻町,33.854748,130.694847,3,3
400213,福岡県,岡垣町,33.853599,130.611104,2,2
400214,福岡県,遠賀町,33.848151,130.668438,3,3
400215,福岡県,苅田町,33.775921,130.980510,2,2
400216,福岡県,みやこ町,33.699262,130.920401,3,3
400217,福岡県,吉富町,33.602643,131.175948,1,1
400218,福岡県,上毛町,33.578408,131.164113,2,2
400219,福岡県,築上町,33.656112,131.056063,2,2
400301,福岡県,直方市,33.744184,130.729633,3,3
400302,福岡県,飯塚市,33.645908,130.691511,3,3
400303,福岡県,田川市,33.638982,130.806298,2,2
400304,福岡県,宮若市,33.723568,130.666694,2,2
400305,福岡県,嘉麻市,33.560662,130.766817,3,3
400306,福岡県,小竹町,33.692500,130.712771,2,2
400307,福岡県,鞍手町,33.792218,130.673975,2,2
400308,福岡県,桂川町,33.578933,130.677904,2,2
400309,福岡県,香春町,33.667933,130.847335,2,2
400310,福岡県,添田町,33.571855,130.853955,2,2
400311,福岡県,糸田町,33.652789,130.779091,2,2
400313,福岡県,大任町,33.612478,130.853714,3,3
400314,福岡県,赤村,33.616592,130.871035,2,2
400315,福岡県,福智町,33.683261,130.780121,2,2
400401,福岡県,大牟田市,33.030262,130.445985,3,3
400402,福岡県,久留米市,33.319287,130.508374,3,3
400403,福岡県,柳川市,33.163089,130.405753,4,4
400404,福岡県,八女市,33.211967,130.557908,3,3
400405,福岡県,筑後市,33.212447,130.502093,3,3
400406,福岡県,大川市,33.206594,130.383958,4,4
400407,福岡県,小郡市,33.396416,130.555438,3,3
400408,福岡県,うきは市,33.347297,130.754934,3,3
400409,福岡県,朝倉市,33.423413,130.665573,3,3
400410,福岡県,みやま市,33.152425,130.474720,3,3
400411,福岡県,筑前町,33.456977,130.595300,3,3
400412,福岡県,東峰村,33.464292,130.825892,2,2
400413,福岡県,大刀洗町,33.372372,130.622480,3,3
400414,福岡県,大木町,33.210469,130.439733,3,3
400415,福岡県,広川町,33.241553,130.551505,3,3
410101,佐賀県,唐津市,33.450174,129.968134,3,3
410102,佐賀県,伊万里市,33.264586,129.880269,2,2
410103,佐賀県,玄海町,33.472183,129.874698,1,1
410104,佐賀県,有田町,33.210563,129.849217,2,2
410201,佐賀県,佐賀市,33.263482,130.300858,3,3
410202,佐賀県,鳥栖市,33.377755,130.506258,2,2
410203,佐賀県,多久市,33.288510,130.110061,2,2
410204,佐賀県,武雄市,33.193749,130.019151,3,3
410205,佐賀県,鹿島市,33.103724,130.098769,3,3
410206,佐賀県,小城市,33.273665,130.216864,3,3
410207,佐賀県,嬉野市,33.128084,130.060114,3,3
410208,佐賀県,神埼市,33.310763,130.373060,3,3
410209,佐賀県,吉野ヶ里町,33.351679,130.398357,3,3
410210,佐賀県,基山町,33.426852,130.522813,2,2
410211,佐賀県,上峰町,33.319626,130.426134,3,3
410212,佐賀県,みやき町,33.324982,130.454698,3,3
410213,佐賀県,大町町,33.213754,130.116084,2,2
410214,佐賀県,江北町,33.220592,130.157528,3,3
410215,佐賀県,白石町,33.181035,130.143496,4,4
410216,佐賀県,太良町,33.019407,130.178974,3,3
420101,長崎県,佐世保市,33.179915,129.715110,3,3
420102,長崎県,平戸市,33.368062,129.553671,2,2
420103,長崎県,松浦市,33.341021,129.709045,3,3
420104,長崎県,東彼杵町,33.037026,129.917149,2,2
420105,長崎県,川棚町,33.072776,129.861190,2,2
420106,長崎県,波佐見町,33.137890,129.895546,2,2
420107,長崎県,佐々町,33.238342,129.650345,3,3
420201,長崎県,長崎市,32.750286,129.877667,3,3
420202,長崎県,諫早市,32.843438,130.053095,3,3
420203,長崎県,大村市,32.900090,129.958142,3,3
420204,長崎県,西海市,32.933067,129.642977,2,2
420205,長崎県,長与町,32.825189,129.875045,2,2
420206,長崎県,時津町,32.828888,129.848536,2,2
420301,長崎県,島原市,32.788103,130.370286,4,4
420302,長崎県,雲仙市,32.835197,130.187500,4,4
420303,長崎県,南島原市,32.659777,130.297864,4,4
420401,長崎県,対馬市,34.202662,129.287490,1,1
420501,長崎県,壱岐市,33.749950,129.691352,2,2
420601,長崎県,五島市,32.695524,128.840829,1,1
420602,長崎県,小値賀町,33.191081,129.058749,2,2
420603,長崎県,新上五島町,32.984645,129.073391,1,1
430101,熊本県,阿蘇市,32.951954,131.120955,4,4
430102,熊本県,南小国町,33.098660,131.070370,3,3
430103,熊本県,小国町,33.121568,131.068144,3,3
430104,熊本県,産山村,32.995760,131.216781,3,3
430105,熊本県,高森町,32.827279,131.122011,4,4
430106,熊本県,南阿蘇村,32.821982,131.031438,4,4
430201,熊本県,熊本中央区,32.803225,130.708191,4,4
430202,熊本県,熊本東区,32.780522,130.768069,5,5弱
